id,title,release_at,news_type.name,keyword_dpp,keyword_han,keyword_kmt,keyword_tsai,url
vNWOeyzXxw,民進黨羅貴星、徐定禎貼近地方　勤與選民座談！,2019-12-28 22:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/vNWOeyzXxw
1vWRrwOVWJ,韓蔡鹿死誰手？柯P爆民進黨最後1秒才決定這事,2019-12-28 21:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/1vWRrwOVWJ
yDa2XOBAnK,批蔡黑暗網軍頭目 蔡正元促選民下架民進黨,2019-12-28 15:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/yDa2XOBAnK
8knJemM4xo,宋楚瑜痛批民進黨硬要推「反滲透法」,2019-12-28 12:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/8knJemM4xo
bKxrzLNpx9,韓國瑜指民進黨派系鬥爭 陳其邁：科幻小說,2019-12-28 12:01:01,政治要聞,1,1,0,0,https://ctinews.com/news/items/bKxrzLNpx9
Bda058AqxL,第3場政見會：韓宋左右夾攻 喚醒討厭民進黨,2019-12-28 02:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/Bda058AqxL
kYaDL2d1a9,民進黨反賄選 「專業賄選戶」名單交給徵信社,2019-12-27 19:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/kYaDL2d1a9
4XamAGNqaA,反滲透法  何思慎痛批：民進黨不要太靠勢,2019-12-27 17:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4XamAGNqaA
4bnbGVrEWP,民進黨趙天麟 衝刺高雄最大選區發春聯,2019-12-27 15:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4bnbGVrEWP
Q8n8DAKpno,柯文哲報告卡神案 羅智強：民進黨議員全部躲起來,2019-12-27 04:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/Q8n8DAKpno
57nGpXzwWk,陸航母變恐中牌  民進黨選戰神出招,2019-12-26 22:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/57nGpXzwWk
Z3WgAp9VxK,民進黨建二代網軍？國民黨要求清楚交代,2019-12-26 22:01:02,政治要聞,1,0,1,0,https://ctinews.com/news/items/Z3WgAp9VxK
v7x3XAgonj,蔡應天天在看錶 唐湘龍：綠營害怕的韓國瑜回來了,2019-12-26 20:35:02,政治要聞,1,1,1,0,https://ctinews.com/news/items/v7x3XAgonj
qXWQvGwjaR,【影】【旺董開講】《「反滲透法」就是戒嚴就是獨裁！》（下）,2019-12-26 19:50:01,政治要聞,1,0,1,0,https://ctinews.com/news/items/qXWQvGwjaR
14a1G0bEnk,蔡正元質疑民進黨網軍有無在youtube秀肌肉的人？,2019-12-26 14:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/14a1G0bEnk
Z3WgAplKxK,杜絕賄選！民進黨籲民眾檢舉領千萬獎金,2019-12-26 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/Z3WgAplKxK
q6xVVGX7x7,民進黨強推《反滲透法》學者：藍候選人恐被扣紅帽逮捕,2019-12-26 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/q6xVVGX7x7
v7x3XA0Rnj,藍營爆 黑韓產業源頭就是民進黨中央 「二代網軍」計畫曝光,2019-12-26 12:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/v7x3XA0Rnj
BexX7Mepab,韓雖不完美...羅智強揭民進黨致命傷「對台灣殺傷力更大」,2019-12-26 09:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/BexX7Mepab
JmxNkG2ln8,獨》耀正毅連線明揭民進黨二代網軍如何打藍黑韓抹紅媒,2019-12-26 00:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/JmxNkG2ln8
gOnLRDgGak,年輕人竟對民進黨這件事無感 趙少康怒拍桌,2019-12-25 23:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/gOnLRDgGak
vZWBbzQpW7,王金平輔選張嘉郡：民進黨若國會再過半 將是國家的災難,2019-12-25 22:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/vZWBbzQpW7
rbW4EM7oaL,蔡總統稱反滲透法有足夠時間談 民進黨團：31日通過不變,2019-12-25 22:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/rbW4EM7oaL
pRnYNVm9WY,新竹市藍營推百元國旗帽  鄭正鈐呼籲下架民進黨,2019-12-25 19:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/pRnYNVm9WY
8knJemoqxo,政見會／民進黨高雄執政貪污85案 韓痛批蔡只會推責任,2019-12-25 17:11:11,政治要聞,1,1,0,0,https://ctinews.com/news/items/8knJemoqxo
gzaeXVJLWm,韓批架空蔡英文？陳菊：民進黨廉能 大家攏「呵咾」,2019-12-25 17:01:02,政治要聞,1,1,0,1,https://ctinews.com/news/items/gzaeXVJLWm
1vWRrwePWJ,抗議民進黨隱匿大量228事件證據  合一行動聯盟要求公開辯論,2019-12-25 16:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/1vWRrwePWJ
4OaZbKyqa6,宋楚瑜：民進黨強推反滲透法 蔡英文確實遭派系綁架！,2019-12-25 15:18:11,政治要聞,1,0,0,1,https://ctinews.com/news/items/4OaZbKyqa6
MyWk6Dm0n6,宋楚瑜：民進黨強推反滲透法 蔡英文確實遭派系綁架！,2019-12-25 15:01:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/MyWk6Dm0n6
4bnbGVKZWP,政見會／韓嗆蔡 罷韓遊行非民主常態 質問：民進黨扮演什麼角色？,2019-12-25 15:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4bnbGVKZWP
gGaMeG3laK,獨／民進黨網軍內鬥 造成消息走漏,2019-12-25 14:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/gGaMeG3laK
8knJem3Exo,韓辦推青年政策 比拚民進黨,2019-12-25 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/8knJem3Exo
MyWk6DXAn6,選舉倒數 朱盼大家省思民進黨執政好不好再投票,2019-12-25 11:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/MyWk6DXAn6
GVxoBNEba8,嚇死民進黨！韓上博恩 網：1小時觀看30萬,2019-12-25 09:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/GVxoBNEba8
14a1G0Qgnk,國民黨鄭正鈐、時力高鈺婷 同批民進黨鄭宏輝,2019-12-24 22:01:01,政治要聞,1,0,1,0,https://ctinews.com/news/items/14a1G0Qgnk
14a1G06vnk,網軍被爆屬民進黨中央 卓榮泰嗆：2個歷史人物講歷史,2019-12-24 15:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/14a1G06vnk
4OaZbKYGa6,羅智強怒轟民進黨 選舉割環狀線南環段稻尾,2019-12-24 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/4OaZbKYGa6
qXWQvGLDaR,網軍獲公部門資源 每半個月向民進黨中央匯報一次,2019-12-24 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/qXWQvGLDaR
D0xdOlVkaY,游錫堃輔選林宜瑾 籲民進黨團結,2019-12-24 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/D0xdOlVkaY
rbW4EMjgaL,民進黨硬推反滲透法 宋：人民會用選票下架暴衝政黨,2019-12-24 12:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/rbW4EMjgaL
9pWzVZ1jWv,就職週年 民進黨團送韓「混跑推騙茫罷」六字,2019-12-24 12:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/9pWzVZ1jWv
yDa2XOzdnK,PO蔡英文親嬰兒遭審查 他怒批民進黨,2019-12-24 09:01:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/yDa2XOzdnK
4XamAGBwaA,賴清德籲 挺最顧經濟的民進黨,2019-12-23 22:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4XamAGBwaA
JpnqOqBKaM,民進黨團質疑楊瓊瓔若敗選將回鍋？台中市新聞局長：市長人事權責,2019-12-23 18:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/JpnqOqBKaM
byWjgONzaY,張善政：不要投民進黨 不要曲解我的話,2019-12-23 18:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/byWjgONzaY
JmxNkGk5n8,朱立倫南下屏東輔選 霸氣回嗆「民進黨在掏空中華民國」,2019-12-23 14:06:05,政治要聞,1,0,0,1,https://ctinews.com/news/items/JmxNkGk5n8
rPnvpQG8aY,民進黨邀新住民現身力挺 呼籲票投小英,2019-12-23 14:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/rPnvpQG8aY
MyWk6D0On6,朱立倫南下屏東輔選 霸氣回嗆「民進黨在掏空中華民國」,2019-12-23 13:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/MyWk6D0On6
gOnLRY5pak,網曝挺韓原因 批民進黨與庶民作對,2019-12-23 09:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/gOnLRY5pak
vNWOeqz5xw,林郁方嗆民進黨 政治鬥爭第一名,2019-12-22 21:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/vNWOeqz5xw
MyWk6vGdn6,林郁方嗆民進黨 政治鬥爭第一名,2019-12-22 20:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/MyWk6vGdn6
gzaeXrbvWm,張善政：民進黨執政 每個人都變憤青,2019-12-22 16:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/gzaeXrbvWm
kYaDLqPXa9,韓國瑜回娘家 酸民進黨「吃緊弄破碗」,2019-12-22 15:01:02,政治要聞,1,1,0,0,https://ctinews.com/news/items/kYaDLqPXa9
Q8n8DpMgno,余湘：陳菊也落跑 民進黨不要雙重標準,2019-12-22 15:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/Q8n8DpMgno
KwnKg67YnY,獲LSE證實？旅美學者再爆論文門驚人進展！,2019-12-22 15:00:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/KwnKg67YnY
D0xdOyPeaY,票投民進黨？張善政：抹黑韓國瑜不夠再來抹黑我,2019-12-22 14:25:01,政治要聞,1,1,1,0,https://ctinews.com/news/items/D0xdOyPeaY
JpnqOLADaM,罷韓布條下究竟藏多少人？洛杉基驚見另一面...,2019-12-22 14:10:01,政治要聞,1,1,1,0,https://ctinews.com/news/items/JpnqOLADaM
4OaZb2joa6,讚蔡其昌是民進黨的驕傲 蔡英文：他若大贏 我們就會贏,2019-12-22 14:01:01,政治要聞,1,0,0,1,https://ctinews.com/news/items/4OaZb2joa6
yDa2Xd5wnK,歐盟同意將核能納入綠色轉型 網友：民進黨繼續裝死,2019-12-22 00:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/yDa2Xd5wnK
gGaMeN7laK,立委郭國文請黃偉哲背書  他批民進黨不思檢討,2019-12-21 18:06:02,生活焦點,1,0,0,0,https://ctinews.com/news/items/gGaMeN7laK
9pWzVwJKWv,選戰衝刺 民進黨副手雙北分進合擊,2019-12-21 15:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/9pWzVwJKWv
Z3WgAr40xK,下架民進黨全民共識！3千支「怒吼」手舉牌歡樂送,2019-12-21 14:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/Z3WgAr40xK
4OaZb21ja6,洪秀柱批：民進黨非核家園一錯再錯,2019-12-21 14:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/4OaZb21ja6
JmxNkb9wn8,【遺珠法案1】民進黨內亂 讓《再生醫療法》闖關失敗,2019-12-21 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/JmxNkb9wn8
gGaMeNlMaK,蔡副教授資格為何要審1年多 彭文正爆原因,2019-12-21 09:55:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/gGaMeNlMaK
kRxANJqwnD,若韓蔡差距小 媒體人：這大咖就是勝負關鍵,2019-12-21 08:10:02,政治要聞,1,1,1,1,https://ctinews.com/news/items/kRxANJqwnD
v7x3XQ2znj,遊行前夕 韓真心話：放下仇恨感受港都美好,2019-12-21 07:53:15,政治要聞,1,1,1,0,https://ctinews.com/news/items/v7x3XQ2znj
rbW4EPG9aL,台北西門町街頭民調結果 網：蔡怎麼睡得著？,2019-12-21 07:35:01,政治要聞,1,1,1,1,https://ctinews.com/news/items/rbW4EPG9aL
kYaDLqlMa9,挺韓罷韓今尬場 港都風聲鶴唳！3熱點重兵戒備 就怕火車對撞,2019-12-21 07:27:57,政治要聞,1,1,1,0,https://ctinews.com/news/items/kYaDLqlMa9
kYaDLqkMa9,余湘痛批民進黨：完全執政完全不負責任,2019-12-20 22:10:56,政治要聞,1,0,0,0,https://ctinews.com/news/items/kYaDLqkMa9
Bda051LqxL,余湘痛批民進黨：完全執政完全不負責任,2019-12-20 22:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/Bda051LqxL
qXWQv1EwaR,余湘：以人民立場要求民進黨擱置反滲透法,2019-12-20 21:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/qXWQv1EwaR
BexX7283ab,民進黨團提反滲透法 洪秀柱：威權政府限制言論自由,2019-12-20 20:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/BexX7283ab
qXWQv1q1aR,張善政：民進黨狗急跳牆,2019-12-20 17:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/qXWQv1q1aR
gzaeXrZkWm,逾五成不信楊蕙如和民進黨、謝長廷無關,2019-12-20 16:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/gzaeXrZkWm
M9n6DYRpaR,國民黨：反民進黨鎖國 要幫青年了解創業市場,2019-12-20 15:01:01,政治要聞,1,0,1,0,https://ctinews.com/news/items/M9n6DYRpaR
v7x3XQL7nj,青年被民進黨邊緣化！國民黨強打青年政見,2019-12-20 14:01:02,政治要聞,1,0,1,0,https://ctinews.com/news/items/v7x3XQL7nj
q9WPzLdQxm,小綠幫大綠藏心機  民進黨跳腳忙澄清,2019-12-20 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/q9WPzLdQxm
rPnvpPlXaY,郝龍斌批民進黨 散播仇中恐中,2019-12-20 12:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/rPnvpPlXaY
6BalOg6XWQ,新北市街頭民調出爐 網：小英緊張了,2019-12-20 08:50:01,政治要聞,1,1,1,1,https://ctinews.com/news/items/6BalOg6XWQ
MyWk6vP9n6,韓粉張琍敏開砲了 PO文批小英：沒有腦袋瓜子？,2019-12-20 08:28:50,娛樂星聞,1,1,1,1,https://ctinews.com/news/items/MyWk6vP9n6
rPnvpP48aY,支持中華民國？呂謦煒：民進黨跟蔡英文別再騙票,2019-12-19 15:01:01,政治要聞,1,0,0,1,https://ctinews.com/news/items/rPnvpP48aY
8knJePkdxo,魏國彥批民進黨：只管廢核 不管肺癌、排碳,2019-12-19 14:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/8knJePkdxo
JmxNkb4ln8,有蔡和陸高層會面證據？朱 ：民進黨把抹紅當作選舉提款機,2019-12-19 13:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/JmxNkb4ln8
byWjgAmbaY,新黨爆：民進黨曾引進陸政協常委監督選舉,2019-12-19 13:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/byWjgAmbaY
4XamA3KGaA,批民進黨拿菸捐救長照 韓國瑜：是在哈囉？,2019-12-19 10:01:01,政治要聞,1,1,0,0,https://ctinews.com/news/items/4XamA3KGaA
KwnKg6Q7nY,洪秀柱為鄭正鈐助選強調要下架民進黨蔡英文,2019-12-18 19:01:01,政治要聞,1,0,0,1,https://ctinews.com/news/items/KwnKg6Q7nY
kRxANJR8nD,民進黨部電腦遭駭客入侵 查到某外資公司,2019-12-18 17:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/kRxANJR8nD
JpnqOLLRaM,蔡支持度脆弱？趙少康驚爆地下賭盤真實民調！,2019-12-18 16:15:02,政治要聞,1,1,1,1,https://ctinews.com/news/items/JpnqOLLRaM
14a1Gk0onk,1221罷韓遊行 民進黨表態：尊重人民表達權利,2019-12-18 16:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/14a1Gk0onk
4bnbGzzZWP,民進黨贏定了？謝寒冰大膽預測選舉最終結果,2019-12-18 16:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4bnbGzzZWP
MyWk6vv0n6,超越便當山！這超厚一人塞3本…網：賄選嗎？,2019-12-18 14:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/MyWk6vv0n6
89xpdqvvxe,檢視官員嘴臉！洛杉基酸這些部會都民進黨開的,2019-12-18 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/89xpdqvvxe
q9WPzLqJxm,一個人將打趴民進黨 村長：綠營看到他就怕,2019-12-18 09:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/q9WPzLqJxm
MyWk6v5An6,民進黨怕了？韓21日遊行讓他們急跳腳,2019-12-18 08:01:01,政治要聞,1,1,0,0,https://ctinews.com/news/items/MyWk6v5An6
vZWBbNg6W7,民進黨嗆投小黨浪費選票 羅智強點4人：投給他們才浪費,2019-12-18 01:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/vZWBbNg6W7
6BalOgBNWQ,韓國瑜：假民調就讓民進黨去爽,2019-12-17 20:01:01,政治要聞,1,1,0,0,https://ctinews.com/news/items/6BalOgBNWQ
yDa2XdLlnK,韓國瑜批民進黨選前開支票 選後不認帳,2019-12-17 19:01:02,政治要聞,1,1,0,0,https://ctinews.com/news/items/yDa2XdLlnK
m0x7XJLKnv,民進黨：假消息進階雙語版 新住民也受害,2019-12-17 19:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/m0x7XJLKnv
p5W9kJ74xo,朱立倫批陳宗彥不適任 諷民進黨乾脆去修法,2019-12-17 18:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/p5W9kJ74xo
gOnLRYz4ak,民進黨批國民黨違法預算多數暴力  請示內政部是否合法,2019-12-17 16:06:01,生活焦點,1,0,1,0,https://ctinews.com/news/items/gOnLRYz4ak
4XamA3AvaA,蔡辦：目前總統和政黨選情民進黨有領先趨勢,2019-12-17 13:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4XamA3AvaA
1vWRrkrqWJ,藍營踢爆卡神與民進黨關係不單純 集團狂拿近20標案,2019-12-17 13:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/1vWRrkrqWJ
Z3WgArAOxK,過半民眾支持罷韓？韓辦批民進黨選舉操作,2019-12-17 13:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/Z3WgArAOxK
4XamA3ZwaA,民進黨發動1229護國保台活動 下架吳斯懷,2019-12-17 00:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4XamA3ZwaA
JpnqODRKaM,民進黨團譴責多數暴力　國民黨團基於和諧為市民的荷包把關,2019-12-16 20:01:01,政治要聞,1,0,1,0,https://ctinews.com/news/items/JpnqODRKaM
rbW4E5dKaL,黃暐瀚：民進黨5月還痛罵波特王,2019-12-16 19:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/rbW4E5dKaL
m0x7Xo62nv,黃暐瀚：民進黨5月還痛罵波特王,2019-12-16 18:12:27,政治要聞,1,1,1,1,https://ctinews.com/news/items/m0x7Xo62nv
q6xVVdzQx7,蔡正元酸嗆：台灣真的對不起民進黨,2019-12-16 17:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/q6xVVdzQx7
14a1G6OYnk,看看這五縣市...游淑慧砲轟：蔡必須代表民進黨道歉,2019-12-16 16:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/14a1G6OYnk
Z3WgAzZKxK,國民黨爆料：13位民進黨立委聯手封殺 慶富調查案！,2019-12-16 13:19:23,政治要聞,1,0,1,0,https://ctinews.com/news/items/Z3WgAzZKxK
4bnbGod6WP,陳宗彥指導新住民票投民進黨 朱立倫：應道歉且徹查,2019-12-16 13:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/4bnbGod6WP
Z3WgAzoKxK,柯：民進黨只有網軍有進步 執政根本沒改變,2019-12-16 12:01:18,政治要聞,1,0,0,0,https://ctinews.com/news/items/Z3WgAzoKxK
JmxNkPpln8,蔡還在講話台下已走一半！從民進黨造勢看出致命傷,2019-12-16 10:01:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/JmxNkPpln8
BexX7Pmpab,21日遊行 新北議員驚爆：民進黨必出招對付韓粉！,2019-12-16 09:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/BexX7Pmpab
gOnLRd6pak,韓國瑜再轟權力傲慢 「民進黨對不起高雄人」,2019-12-16 00:01:02,政治要聞,1,1,0,0,https://ctinews.com/news/items/gOnLRd6pak
GVxoBzPEa8,張善政三重輔選怒批：民進黨成事不足、敗事有餘,2019-12-15 22:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/GVxoBzPEa8
89xpdvwdxe,民進黨中央助講團移師彰化　蔡英文：再堅持一下就能過關,2019-12-15 21:01:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/89xpdvwdxe
bKxrzVZBx9,鄭文燦至三重為余天站台 呼籲民眾用三張選票支持民進黨,2019-12-15 21:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/bKxrzVZBx9
M9n6DOlPaR,民進黨許淑華化身電吉他手 邀蔡英文當DJ,2019-12-15 21:01:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/M9n6DOlPaR
gOnLRdppak,蔡政府推南方發展計畫 他斷言：民進黨農漁民票崩盤了！,2019-12-15 20:35:22,政治要聞,1,0,0,1,https://ctinews.com/news/items/gOnLRdppak
JmxNkPVmn8,受民眾黨力挺？ 陳明義再爆「還有民進黨大咖」,2019-12-15 20:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/JmxNkPVmn8
rbW4E5loaL,柯文哲暗助陳明義 民進黨立委吳秉叡：相信選民,2019-12-15 19:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/rbW4E5loaL
kRxANem2nD,民進黨：打造沒有國民黨的未來 是長期的夢想,2019-12-15 18:01:01,政治要聞,1,0,1,0,https://ctinews.com/news/items/kRxANem2nD
1vWRrqQdWJ,陳以信笑民進黨沒人才 派第28位來辯論,2019-12-15 18:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/1vWRrqQdWJ
ogxw3ZY4xG,勞工是心裡最軟一塊？賴香伶：民進黨根本沒投資勞工,2019-12-15 17:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/ogxw3ZY4xG
rPnvpB6kaY,欣賞韓是英雄！華僑返台挺韓 點名民進黨三惡人,2019-12-15 17:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/rPnvpB6kaY
4XamAzNZaA,力挺徐志榮！耿繼文：用選票回應無理鴨霸民進黨,2019-12-15 16:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/4XamAzNZaA
zMW5eO9GWN,政黨辯論登場  民進黨如何「抗中保台」要講清楚！,2019-12-15 16:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/zMW5eO9GWN
qXWQvb9OaR,中選會意圖製造韓廢票？民進黨：天方夜譚,2019-12-15 15:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/qXWQvb9OaR
D0xdOzpRaY,王金平：民進黨若再國會過半 將是災難,2019-12-15 14:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/D0xdOzpRaY
q6xVVdlBx7,蔡英文遭嗆：韓要選總統 民進黨才想起對南部虧欠,2019-12-15 12:01:01,政治要聞,1,0,0,1,https://ctinews.com/news/items/q6xVVdlBx7
89xpdvVXxe,獨家新北》柯文哲暗助陳明義 力抗民進黨,2019-12-15 12:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/89xpdvVXxe
M9n6DOKqaR,蘇煥智批民進黨施政傲慢 只會賣芒果乾,2019-12-15 00:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/M9n6DOKqaR
MyWk6zJ0n6,撒旦之母事件 民進黨批蔡正元：政治消費,2019-12-15 00:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/MyWk6zJ0n6
yDa2XjkbnK,韓國瑜怒轟民進黨執政台灣變黑白 呼籲不要再被蔡英文騙第2次,2019-12-14 22:01:02,政治要聞,1,1,0,1,https://ctinews.com/news/items/yDa2XjkbnK
vZWBbe76W7,真謙卑！網嘆：明年又要跟民進黨道歉了,2019-12-14 17:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/vZWBbe76W7
Bda05P02xL,韓盧「中火」資訊 民進黨：國民黨不作功課,2019-12-14 17:01:01,政治要聞,1,0,1,0,https://ctinews.com/news/items/Bda05P02xL
4OaZbONja6,郭柯站台 李縉穎痛批民進黨傲慢,2019-12-14 16:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/4OaZbONja6
D0xdOze0aY,張善政：蔡英文的「抗中保台」是「抗中保英」,2019-12-14 15:05:02,政治要聞,1,1,1,1,https://ctinews.com/news/items/D0xdOze0aY
gOnLRdXQak,藍綠選戰膠著區 全台前十名看這裡！,2019-12-14 11:30:02,政治要聞,1,1,1,1,https://ctinews.com/news/items/gOnLRdXQak
MyWk6zlpn6,起風了？網：民進黨將被高雄人反撲,2019-12-14 10:50:02,政治要聞,1,0,1,0,https://ctinews.com/news/items/MyWk6zlpn6
ogxw3ZlExG,不是韓國瑜？姓名學家斷言：他是國民黨新太陽,2019-12-14 09:49:08,政治要聞,1,1,1,1,https://ctinews.com/news/items/ogxw3ZlExG
GVxoBzrQa8,高雄自由黃昏市場街頭民調出爐 網：蔡哭暈在廁所,2019-12-14 08:30:01,政治要聞,1,0,0,1,https://ctinews.com/news/items/GVxoBzrQa8
4XamAzY6aA,蔡英文台上好嗨 台下支持者竟悄悄走了,2019-12-14 04:01:01,政治要聞,1,0,0,1,https://ctinews.com/news/items/4XamAzY6aA
Bda05P7pxL,觀光「慘」業？韓國瑜批民進黨騙觀光人數創新高,2019-12-13 22:01:02,政治要聞,1,1,0,0,https://ctinews.com/news/items/Bda05P7pxL
qXWQvbw1aR,民進黨要高雄人道歉？于美人開嗆一針見血,2019-12-13 21:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/qXWQvbw1aR
MyWk6zkon6,蔡英文、陳明文民雄聯合造勢 民進黨大咖站台,2019-12-13 21:01:02,政治要聞,1,0,0,1,https://ctinews.com/news/items/MyWk6zkon6
vZWBbeQ0W7,新北預算案民進黨退席抗議 破紀錄只刪1276萬,2019-12-13 20:01:01,政治要聞,1,0,0,0,https://ctinews.com/news/items/vZWBbeQ0W7
gOnLRdg4ak,新北市預算包裹表決 民進黨議員退席抗議,2019-12-13 19:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/gOnLRdg4ak
kYaDLem4a9,韓國瑜：民進黨能源政策錯誤 中部人不會滿意,2019-12-13 18:01:02,政治要聞,1,1,0,0,https://ctinews.com/news/items/kYaDLem4a9
kYaDLeENa9,不等了？綠雲林大老跳船退黨 改力挺韓國瑜！,2019-12-13 11:19:41,政治要聞,1,1,0,0,https://ctinews.com/news/items/kYaDLeENa9
MyWk6zEEn6,楊蕙如怎麼做才能被原諒 PTT鄉民這樣回答,2019-12-13 08:17:57,政治要聞,1,0,0,0,https://ctinews.com/news/items/MyWk6zEEn6
BexX7P5oab,朱家軍大將黃敏恭：「討厭民進黨」是選戰關鍵,2019-12-13 03:01:02,政治要聞,1,0,0,0,https://ctinews.com/news/items/BexX7P5oab
